Date,Open,High,Low,Close,Volume,fng_score,avg_sentiment,news_count,price_change,rsi,volatility_7d,sentiment_sma3,price_change_lag1,sentiment_lag1,Cluster,Risk_Level
2023-02-05,23332.248046875,23423.435546875,22841.759765625,22955.666015625,19564262605,58,0.16849683721860245,6,-0.01612309690031044,52.61291358260372,0.02078154254358557,0.11110489732689317,-0.005009723012217249,0.12379351258277889,1,Medium Risk
2023-02-06,22954.021484375,23119.279296875,22692.025390625,22760.109375,23825006542,56,-0.3157047563129001,9,-0.008518883333286542,48.05583667224447,0.014604159490430417,-0.007804802170506349,-0.01612309690031044,0.16849683721860245,0,Low Risk
2023-02-07,22757.267578125,23310.974609375,22756.2578125,23264.291015625,27187964471,54,0.2187050526792353,11,0.022151986720186922,56.69400119034083,0.01630225570570472,0.023832377861645788,-0.008518883333286542,-0.3157047563129001,0,Low Risk
2023-02-08,23263.416015625,23367.958984375,22731.09765625,22939.3984375,25371367758,58,-0.0415434728969227,11,-0.013965290320121615,48.03151065162745,0.01291668039407346,-0.046181058843529264,0.022151986720186922,0.2187050526792353,0,Low Risk
2023-02-09,22946.56640625,22996.4375,21773.974609375,21819.0390625,32572572185,55,0.02384217249022588,18,-0.04883996317743455,39.101197925728044,0.021229248583366972,0.06700125075751275,-0.013965290320121615,-0.0415434728969227,0,Low Risk
2023-02-10,21819.005859375,21941.185546875,21539.392578125,21651.18359375,27078406594,48,-0.18120387467471036,11,-0.007693073387383564,37.45593979150412,0.020891740507350685,-0.06630172502713581,-0.04883996317743455,0.02384217249022588,0,Low Risk
2023-02-11,21651.841796875,21891.41015625,21618.44921875,21870.875,16356226232,49,-0.16174641251564026,6,0.010146854341645195,40.104230177974934,0.022366640081365633,-0.10636937156670834,-0.007693073387383564,-0.18120387467471036,0,Low Risk
2023-02-12,21870.90234375,22060.994140625,21682.828125,21788.203125,17821046406,50,0.5476948618888855,6,-0.003779998514005456,30.905387777111045,0.02219529142621698,0.06824819156617822,0.010146854341645195,-0.16174641251564026,0,Low Risk
2023-02-13,21787.0,21898.4140625,21460.087890625,21808.1015625,23918742607,48,-0.1767186251553622,11,0.0009132665684197239,37.96273389273044,0.02238834202180237,0.06974327473929424,-0.003779998514005456,0.5476948618888855,0,Low Risk
2023-02-14,21801.822265625,22293.140625,21632.39453125,22220.8046875,26792596581,50,0.5289097673752728,17,0.018924303145655852,39.56369382225073,0.021738930264171955,0.2999620013695986,0.0009132665684197239,-0.1767186251553622,0,Low Risk
2023-02-15,22220.5859375,24307.841796875,22082.76953125,24307.841796875,32483312909,53,0.4346229293767144,17,0.09392266116037784,54.94729033511111,0.043136331732100484,0.2622713571988749,0.018924303145655852,0.5289097673752728,1,Medium Risk
2023-02-16,24307.349609375,25134.1171875,23602.5234375,23623.474609375,39316664596,62,0.03361720698220389,14,-0.028154173176657027,51.196475667710224,0.039018777790302814,0.33238330124473026,0.09392266116037784,0.4346229293767144,1,Medium Risk
2023-02-17,23621.283203125,24924.041015625,23460.755859375,24565.6015625,41358451255,61,0.43900070190429685,10,0.03988096453648349,57.69317434451842,0.03915182073966718,0.3024136127544049,-0.028154173176657027,0.03361720698220389,1,Medium Risk
2023-02-18,24565.296875,24798.8359375,24468.373046875,24641.27734375,19625427158,60,0.4944889545440674,4,0.0030805588480080637,59.076622229539055,0.03950272912480778,0.32236895447685593,0.03988096453648349,0.43900070190429685,1,Medium Risk
2023-02-19,24640.02734375,25093.0546875,24327.642578125,24327.642578125,25555105670,60,-0.12564111948013307,5,-0.012728023845912761,59.593366426904886,0.040451821051257275,0.2692828456560769,0.0030805588480080637,0.4944889545440674,1,Medium Risk
2023-02-20,24336.623046875,25020.458984375,23927.91015625,24829.1484375,28987376573,58,0.22809561093648276,9,0.020614650916729094,63.873874345824014,0.03986377318247954,0.19898114866680558,-0.012728023845912761,-0.12564111948013307,1,Medium Risk
2023-02-21,24833.048828125,25126.8515625,24200.36328125,24436.353515625,31252098714,60,-0.000507661929497335,13,-0.01581991113645098,57.97840856212191,0.04203156588772744,0.03398227650895067,0.020614650916729094,0.22809561093648276,1,Medium Risk
2023-02-22,24437.41796875,24472.33984375,23644.318359375,24188.84375,30199996781,59,0.057261413998074016,9,-0.01012875204423358,58.59572226716078,0.023561808749591608,0.09494978766835303,-0.01581991113645098,-0.000507661929497335,0,Low Risk
2023-02-23,24190.71875,24572.08984375,23693.919921875,23947.4921875,30476264066,56,0.3336828450361888,6,-0.00997780485063493,66.65762785234715,0.020846891486781826,0.13014553236825502,-0.01012875204423358,0.057261413998074016,1,Medium Risk
2023-02-24,23946.0078125,24103.705078125,23007.072265625,23198.126953125,26811744928,53,0.10429354508717854,15,-0.03129201289670536,61.0966229368829,0.01620717121061737,0.16507926804048034,-0.00997780485063493,0.3336828450361888,1,Medium Risk
2023-02-25,23200.125,23210.2109375,22861.55859375,23175.375,16100721565,52,0.16671892007191977,6,-0.0009807668166905703,59.629588192312646,0.015810741636545052,0.20156510339842892,-0.03129201289670536,0.10429354508717854,1,Medium Risk
2023-02-26,23174.150390625,23654.3671875,23084.220703125,23561.212890625,16644534842,51,0.2498878687620163,4,0.016648614774302573,62.52734117005442,0.01824824509057106,0.17363344464037142,-0.0009807668166905703,0.16671892007191977,1,Medium Risk
2023-02-27,23561.451171875,23857.890625,23205.87890625,23522.87109375,22660763494,50,0.09566844426668605,13,-0.0016273269569350157,62.0843452231186,0.01476713285921164,0.1707584110335406,0.016648614774302573,0.2498878687620163,1,Medium Risk
2023-02-28,23521.837890625,23585.384765625,23077.650390625,23147.353515625,20535363434,53,-0.07578354676564535,15,-0.01596393470118429,56.56398890525605,0.014780593614425698,0.0899242554210189,-0.0016273269569350157,0.09566844426668605,0,Low Risk
2023-03-01,23150.9296875,23880.6328125,23088.626953125,23646.55078125,24662841200,50,0.2034202039241791,10,0.02156606219747892,43.95526862001358,0.018315094748952876,0.07443503380840649,-0.01596393470118429,-0.07578354676564535,0,Low Risk
2023-03-02,23647.01953125,23739.138671875,23245.021484375,23475.466796875,20386398516,51,-0.08281089862187703,12,-0.007235050302163204,48.506991017515766,0.01817195123552485,0.014941919512218798,0.02156606219747892,0.2034202039241791,0,Low Risk
2023-03-03,23476.6328125,23479.34765625,22213.23828125,22362.6796875,26062404610,50,-0.35549022470201763,14,-0.047402129167592566,28.517952495918422,0.022822106274476648,-0.07829363979990529,-0.007235050302163204,-0.08281089862187703,0,Low Risk
2023-03-04,22362.923828125,22405.177734375,22198.98046875,22353.349609375,11166012913,50,0.49764840801556903,6,-0.0004172164631153219,27.39652914804782,0.022839631593408762,0.01978242823055802,-0.047402129167592566,-0.35549022470201763,0,Low Risk
2023-03-05,22354.14453125,22613.685546875,22307.142578125,22435.513671875,13317001733,47,0.00029596686363220215,4,0.0036756935285233716,30.41087480851077,0.021270341162449167,0.04748471672572776,-0.0004172164631153219,0.49764840801556903,0,Low Risk
2023-03-06,22436.81640625,22584.29296875,22331.314453125,22429.7578125,17353192895,48,0.2679200507700443,16,-0.00025655126328649747,22.31763486412187,0.021331820596634264,0.25528814188308174,0.0036756935285233716,0.00029596686363220215,0,Low Risk
2023-03-07,22428.322265625,22527.41796875,22011.26171875,22219.76953125,22765452204,49,0.0799440070986748,16,-0.00936203961743065,23.30048938904241,0.020990806763925923,0.11605334157745033,-0.00025655126328649747,0.2679200507700443,0,Low Risk
2023-03-08,22216.44140625,22268.896484375,21708.05078125,21718.080078125,22536575684,50,0.03774319291114807,20,-0.022578517406286358,21.956041451723678,0.01785427346504209,0.12853575025995562,-0.00936203961743065,0.0799440070986748,0,Low Risk
2023-03-09,21720.080078125,21802.716796875,20210.306640625,20363.021484375,30364664171,44,-0.1889745417763205,17,-0.06239311158608585,17.525315315602256,0.025824620609210938,-0.023762447255499326,-0.022578517406286358,0.03774319291114807,0,Low Risk
2023-03-10,20367.001953125,20370.595703125,19628.25390625,20187.244140625,39578257695,34,-0.0965869589285417,11,-0.008632183779056501,19.558022483554396,0.02291674013240496,-0.08260610259790484,-0.06239311158608585,-0.1889745417763205,0,Low Risk
2023-03-11,20187.876953125,20792.525390625,20068.66015625,20632.41015625,30180288176,33,-0.24304164946079249,4,0.022051846825845045,26.312321250536712,0.026478893221327345,-0.17620105005521836,-0.008632183779056501,-0.0965869589285417,0,Low Risk
2023-03-12,20628.029296875,22185.03125,20448.806640625,22163.94921875,29279035521,33,0.6661102970441183,3,0.07422977009964415,39.27392432483652,0.04194118633264924,0.10882722955159457,0.022051846825845045,-0.24304164946079249,2,High Risk
2023-03-13,22156.40625,24550.837890625,21918.19921875,24197.533203125,49466362688,49,0.0771988332271576,14,0.09175187888693825,53.96457139263107,0.05468975516698817,0.16675582693682767,0.07422977009964415,0.6661102970441183,1,Medium Risk
2023-03-14,24201.765625,26514.716796875,24081.18359375,24746.07421875,54622230164,56,0.20764816179871556,16,0.022669294883089997,59.207457529351444,0.05392428306897303,0.3169857640233304,0.09175187888693825,0.0771988332271576,1,Medium Risk
2023-03-15,24770.92578125,25240.615234375,23964.91015625,24375.9609375,43655701450,50,0.09227199446071278,11,-0.014956444322371198,54.26427064207613,0.05306845518603561,0.12570632982886185,0.022669294883089997,0.20764816179871556,1,Medium Risk
2023-03-16,24373.45703125,25190.326171875,24225.111328125,25052.7890625,33866061747,52,0.29961289350803083,13,0.027766213062754286,58.70648128523041,0.039584496582878784,0.19984434992248623,-0.014956444322371198,0.09227199446071278,1,Medium Risk
2023-03-17,25055.123046875,27787.8125,24955.169921875,27423.9296875,50730261335,51,0.38411703109741213,15,0.0946457745317153,74.5294613658333,0.04167423726756683,0.2586673063553851,0.027766213062754286,0.29961289350803083,1,Medium Risk
2023-03-18,27448.1171875,27725.953125,26636.26171875,26965.87890625,35723036817,64,0.38141545057296755,5,-0.01670259464889101,71.42294203269554,0.047471847684130944,0.35504845839280336,0.0946457745317153,0.38411703109741213,1,Medium Risk
2023-03-19,26969.50390625,28440.560546875,26907.716796875,28038.67578125,37769448859,63,0.7496783956885338,8,0.039783493752593824,73.83101457081447,0.04504526300925007,0.505070292452971,-0.01670259464889101,0.38141545057296755,1,Medium Risk
2023-03-20,28041.6015625,28527.724609375,27242.880859375,27767.236328125,44774027664,66,0.2504878640174866,16,-0.00968089417783835,72.19932618665088,0.03974718330183496,0.4605272367596625,0.039783493752593824,0.7496783956885338,1,Medium Risk
2023-03-21,27768.392578125,28439.5625,27439.646484375,28175.81640625,36102192830,68,0.44286673177372327,11,0.014714466837708162,74.36946961352103,0.039788638665981466,0.4810109971599144,-0.00968089417783835,0.2504878640174866,1,Medium Risk
2023-03-22,28158.720703125,28803.3359375,26759.99609375,27307.4375,33382021890,62,0.11745137638515896,18,-0.030820008681536337,72.20290785643229,0.042433292413253186,0.27026865739212275,0.014714466837708162,0.44286673177372327,1,Medium Risk
2023-03-23,27301.95703125,28729.84375,27183.36328125,28333.97265625,24220433689,57,0.3286646554867427,12,0.03759177902540278,82.5120129782706,0.04300356758381548,0.2963275878818748,-0.030820008681536337,0.11745137638515896,1,Medium Risk
2023-03-24,28324.111328125,28388.4375,27039.265625,27493.28515625,25980310960,61,0.1524060185138996,13,-0.02967065403073854,78.26675579372477,0.030031690856829656,0.19950735012860024,0.03759177902540278,0.3286646554867427,1,Medium Risk
2023-03-25,27487.337890625,27791.826171875,27196.234375,27494.70703125,13383005987,64,0.006381422281265203,4,5.17171735541222e-05,77.49397690675465,0.02906135178757147,0.162484032093969,-0.02967065403073854,0.1524060185138996,1,Medium Risk
2023-03-26,27495.5234375,28178.14453125,27445.046875,27994.330078125,13878363192,64,0.25311265885829926,4,0.018171608313816145,75.46524767058399,0.025442056570410432,0.1373000332178212,5.17171735541222e-05,0.006381422281265203,1,Medium Risk
2023-03-27,27994.068359375,28037.92578125,26606.689453125,27139.888671875,18188895178,64,0.554749329884847,9,-0.03052194511765327,64.32698584425485,0.027873944792778268,0.2714144703414703,0.018171608313816145,0.25311265885829926,1,Medium Risk
2023-03-28,27132.888671875,27460.71875,26677.818359375,27268.130859375,17783600385,59,-0.0013169740375719515,19,0.004725228944394866,62.80455480900753,0.02706423865495443,0.26884833823519133,-0.03052194511765327,0.554749329884847,1,Medium Risk
2023-03-29,27267.03125,28619.54296875,27259.662109375,28348.44140625,20684945906,57,0.28200633610997883,14,0.0396180637553154,68.8118070122865,0.028632809752482793,0.27847956398575113,0.004725228944394866,-0.0013169740375719515,1,Medium Risk
2023-03-30,28350.140625,29159.90234375,27720.16015625,28033.5625,22435349951,60,0.2583319598978216,11,-0.0111074503792854,64.6166108176382,0.025319771485311515,0.179673773990076,0.0396180637553154,0.28200633610997883,1,Medium Risk
2023-03-31,28032.26171875,28639.896484375,27583.71484375,28478.484375,19001327598,63,0.49241115288300946,11,0.015871042968584437,56.375546181535135,0.02249234538636592,0.34424981629693646,-0.0111074503792854,0.2583319598978216,1,Medium Risk
2023-04-01,28473.33203125,28802.45703125,28297.171875,28411.03515625,10876469901,61,0.25197719037532806,4,-0.0023684272611504964,59.17011409351057,0.022604038931026298,0.3342401010520529,0.015871042968584437,0.49241115288300946,1,Medium Risk
2023-04-02,28462.845703125,28518.958984375,27884.087890625,28199.30859375,12284641999,63,0.01428925991058346,3,-0.00745226498561502,51.1443305796899,0.022169595956310583,0.25289253438964016,-0.0023684272611504964,0.25197719037532806,1,Medium Risk
2023-04-03,28183.080078125,28475.623046875,27276.720703125,27790.220703125,19556501327,63,-0.05431153774261478,10,-0.014507018470504951,50.160588730732215,0.0189343961838485,0.0706516375144321,-0.00745226498561502,0.01428925991058346,0,Low Risk
2023-04-04,27795.2734375,28433.7421875,27681.3046875,28168.08984375,15284538859,62,0.5005474090576172,9,0.0135971982612757,49.94578287824391,0.01931997311128459,0.15350837707519513,-0.014507018470504951,-0.05431153774261478,0,Low Risk
2023-04-05,28169.7265625,28739.23828125,27843.763671875,28177.984375,17052315986,62,0.0258843685899462,14,0.000351267384649967,56.94538371640047,0.011742847860224944,0.1573734133016494,0.0135971982612757,0.5005474090576172,1,Medium Risk
2023-04-06,28175.2265625,28178.384765625,27738.759765625,28044.140625,13837809380,63,-0.06732365914753503,14,-0.004749940528704033,47.303586302536765,0.011037661237135189,0.1530360395000093,0.000351267384649967,0.0258843685899462,0,Low Risk
2023-04-07,28038.966796875,28111.59375,27794.03125,27925.859375,10861680497,64,0.6066319888288324,11,-0.004217681389550476,54.64934377912688,0.008597341040216935,0.18839756609041436,-0.004749940528704033,-0.06732365914753503,1,Medium Risk
2023-04-08,27920.513671875,28159.86328125,27883.38671875,27947.794921875,9373255556,61,0.46160873770713806,4,0.0007854922772632111,54.84844646813996,0.008703505085576947,0.33363902246281163,-0.004217681389550476,0.6066319888288324,1,Medium Risk
2023-04-09,27952.3671875,28532.830078125,27828.48046875,28333.05078125,12175322951,61,-0.019997537136077825,2,0.013784839213681899,53.71555943673898,0.010188355670769086,0.3494143964666307,0.0007854922772632111,0.46160873770713806,1,Medium Risk
2023-04-10,28336.02734375,29771.46484375,28189.271484375,29652.98046875,19282400094,62,0.34043773512045544,12,0.04658621825410658,75.01272308159452,0.018080344865847718,0.26068297856383843,0.013784839213681899,-0.019997537136077825,1,Medium Risk
2023-04-11,29653.6796875,30509.083984375,29609.30078125,30235.05859375,20121259843,68,0.15465361731392996,14,0.019629666758571807,77.08304733066353,0.018451028177392127,0.1583646050994357,0.04658621825410658,0.34043773512045544,1,Medium Risk
2023-04-12,30231.58203125,30462.48046875,29725.57421875,30139.052734375,18651929926,65,0.10669018427530927,15,-0.003175315803583212,69.92597686499917,0.018812864431096938,0.2005938455698981,0.019629666758571807,0.15465361731392996,1,Medium Risk
2023-04-13,29892.740234375,30539.845703125,29878.623046875,30399.06640625,17487721001,61,0.2406352712557866,13,0.00862713483952482,76.64880307480266,0.017736445079828817,0.16732635761500847,-0.003175315803583212,0.10669018427530927,1,Medium Risk
2023-04-14,30409.5625,31005.607421875,30044.498046875,30485.69921875,22659995079,68,0.5802247375249863,12,0.002849851088919886,74.59819757372321,0.016857553758571762,0.3091833976853606,0.00862713483952482,0.2406352712557866,1,Medium Risk
2023-04-15,30490.75,30601.740234375,30245.8828125,30318.49609375,11940685378,68,0.25194838643074036,4,-0.005484641300179338,72.81784044754387,0.017741235498392714,0.3576027984038375,0.002849851088919886,0.5802247375249863,1,Medium Risk
2023-04-16,30315.9765625,30555.537109375,30157.83203125,30315.35546875,12854816417,68,0.4996962547302246,2,-0.00010358775680330279,76.64259998819618,0.018255469597091397,0.4439564595619836,-0.005484641300179338,0.25194838643074036,1,Medium Risk
2023-04-17,30317.146484375,30319.197265625,29275.37109375,29445.044921875,17872186762,69,0.24179840584596,12,-0.028708571396173888,68.6673840413222,0.01486854173448556,0.3311476823356415,-0.00010358775680330279,0.4996962547302246,1,Medium Risk
2023-04-18,29449.091796875,30470.302734375,29154.849609375,30397.552734375,19480529496,58,0.41382541656494143,20,0.032348662229154,72.26331242654376,0.018200618170173755,0.3851066923803752,-0.028708571396173888,0.24179840584596,1,Medium Risk
2023-04-19,30394.1875,30411.0546875,28669.8984375,28822.6796875,24571565421,63,0.3300550977389018,12,-0.0518092051895368,54.904855165281276,0.027117268086779972,0.32855964004993427,0.032348662229154,0.41382541656494143,1,Medium Risk
2023-04-20,28823.68359375,29076.400390625,28037.2578125,28245.98828125,21340360360,52,-0.10383668812838467,11,-0.020008250880993006,51.43871491543621,0.026692448604738447,0.21334794205848603,-0.0518092051895368,0.3300550977389018,1,Medium Risk
2023-04-21,28249.23046875,28349.96875,27177.365234375,27276.91015625,20759504330,50,0.09731395377053155,9,-0.034308522518338824,45.874792909046846,0.027367057664260376,0.10784412112701608,-0.020008250880993006,-0.10383668812838467,0,Low Risk
2023-04-22,27265.89453125,27872.142578125,27169.5703125,27817.5,13125734602,53,0.00114699204762773,3,0.01981858797984626,49.22298368395023,0.030403636364408654,-0.0017919141034086128,-0.034308522518338824,0.09731395377053155,0,Low Risk
2023-04-23,27816.14453125,27820.244140625,27400.314453125,27591.384765625,12785446832,56,-0.49581576883792877,4,-0.008128524647254443,45.491485144565075,0.030037111863976094,-0.13245160767325664,0.01981858797984626,0.00114699204762773,0,Low Risk
2023-04-24,27591.73046875,27979.982421875,27070.849609375,27525.33984375,17703288330,53,-0.2870238423347473,10,-0.002393679129772508,34.7399684755938,0.02937868690599985,-0.26056420637501626,-0.008128524647254443,-0.49581576883792877,0,Low Risk
2023-04-25,27514.873046875,28371.078125,27207.931640625,28307.59765625,17733373139,53,0.13993857665495438,11,0.02841955147295372,36.56159529820606,0.028475973835631767,-0.21430034483924068,-0.002393679129772508,-0.2870238423347473,0,Low Risk
2023-04-26,28300.05859375,29995.837890625,27324.548828125,28422.701171875,31854242019,56,-0.024616960968290025,14,0.004066170397882152,38.06524828551313,0.021770557711547452,-0.057234075549361135,0.02841955147295372,0.13993857665495438,0,Low Risk
2023-04-27,28428.46484375,29871.546875,28402.88671875,29473.787109375,27153445027,59,0.0003725131352742439,15,0.036980508331842854,44.20369808914361,0.024327991197982575,0.03856470960731272,0.004066170397882152,-0.024616960968290025,0,Low Risk
2023-04-28,29481.013671875,29572.791015625,28929.609375,29340.26171875,17544464887,64,0.2042779326438904,18,-0.00453030993708059,42.86645326747443,0.01774664470942368,0.06001116160362472,0.036980508331842854,0.0003725131352742439,0,Low Risk
2023-04-29,29336.56640625,29452.455078125,29088.04296875,29248.48828125,10662634333,64,0.0,2,-0.0031279011203009244,43.27301223530729,0.017879806549644266,0.06821681525972141,-0.00453030993708059,0.2042779326438904,0,Low Risk
2023-04-30,29245.515625,29952.029296875,29114.021484375,29268.806640625,14652199272,60,0.33139538764953613,4,0.000694680667924441,43.434675862292046,0.016892434502085208,0.17855777343114201,-0.0031279011203009244,0.0,0,Low Risk
2023-05-01,29227.103515625,29329.935546875,27680.79296875,28091.568359375,18655599976,63,0.07764656268633328,13,-0.04022160164248023,41.8240706307422,0.025064612802431215,0.136347316778623,0.000694680667924441,0.33139538764953613,1,Medium Risk
2023-05-02,28087.17578125,28881.298828125,27924.123046875,28680.537109375,16432924527,55,-0.07411735899308146,17,0.020966033026897257,39.151576239277595,0.023947252495369626,0.11164153044759584,-0.04022160164248023,0.07764656268633328,0,Low Risk
2023-05-03,28680.494140625,29259.533203125,28178.388671875,29006.30859375,19122972518,64,0.24850552156567574,16,0.01135862564681589,51.377651618166986,0.024203370241830082,0.08401157508630903,0.020966033026897257,-0.07411735899308146,0,Low Risk
2023-05-04,29031.3046875,29353.185546875,28694.0390625,28847.7109375,15548678514,64,0.26413932442665106,10,-0.005467695268338013,54.81650257395429,0.01909634524846248,0.1461758289997483,0.01135862564681589,0.24850552156567574,1,Medium Risk
2023-05-05,28851.48046875,29668.908203125,28845.509765625,29534.384765625,17936566518,61,0.5264760689301924,11,0.023803407820215394,68.92563894235036,0.02154057749511466,0.3463736383075062,-0.005467695268338013,0.26413932442665106,1,Medium Risk
2023-05-06,29538.859375,29820.126953125,28468.966796875,28904.623046875,15913866714,60,0.19785797595977786,5,-0.021323001096775096,58.97968448566866,0.02317753440885684,0.32949112310554024,0.023803407820215394,0.5264760689301924,1,Medium Risk
2023-05-07,28901.623046875,29157.517578125,28441.3671875,28454.978515625,11301355486,64,0.24987947940826416,4,-0.015556145829018653,56.87928944296052,0.023733456036671898,0.32473784143274464,-0.021323001096775096,0.19785797595977786,1,Medium Risk
2023-05-08,28450.45703125,28663.271484375,27310.134765625,27694.2734375,19122903752,60,-0.24691032821481879,11,-0.026733637409259936,51.211614374525475,0.02062553361528697,0.06694237571774093,-0.015556145829018653,0.24987947940826416,1,Medium Risk
2023-05-09,27695.068359375,27821.400390625,27375.6015625,27658.775390625,14128593256,51,-0.07791192829608919,16,-0.0012817829272578907,44.788296560840834,0.018080849258252048,-0.02498092570088142,-0.026733637409259936,-0.24691032821481879,0,Low Risk
2023-05-10,27654.63671875,28322.6875,26883.669921875,27621.755859375,20656025026,52,0.07738691568374634,14,-0.0013384371045779275,43.48462846157513,0.016750860276267997,-0.08247844694238736,-0.0012817829272578907,-0.07791192829608919,0,Low Risk
2023-05-11,27621.0859375,27621.94140625,26781.826171875,27000.7890625,16724343943,52,0.05758083611726762,16,-0.022481076150133283,28.369508433871616,0.017724151014859843,0.01901860783497478,-0.0013384371045779275,0.07738691568374634,0,Low Risk
2023-05-12,26987.662109375,27055.646484375,25878.4296875,26804.990234375,19313599897,49,0.4261149423463004,7,-0.007251596524522896,28.06378989783734,0.010465340169544783,0.1870275647157713,-0.022481076150133283,0.05758083611726762,0,Low Risk
2023-05-13,26807.76953125,27030.482421875,26710.873046875,26784.078125,9999171605,48,-0.49757498502731323,4,-0.0007801573211611013,28.412192311061474,0.010847817164878556,-0.004626402187915231,-0.007251596524522896,0.4261149423463004,0,Low Risk
2023-05-14,26788.974609375,27150.9765625,26661.35546875,26930.638671875,10014858959,48,0.33654463291168213,6,0.005471927993601522,29.9612529744887,0.01213790594196317,0.08836153007688961,-0.0007801573211611013,-0.49757498502731323,0,Low Risk
2023-05-15,26931.384765625,27646.34765625,26766.09765625,27192.693359375,14413231792,50,0.40415022303076353,17,0.009730726801279843,40.863111049698745,0.010333828468054798,0.08103995697171067,0.005471927993601522,0.33654463291168213,0,Low Risk
2023-05-16,27171.513671875,27299.3046875,26878.947265625,27036.650390625,12732238816,54,0.08630280603062022,11,-0.005738415341494774,31.677620866269947,0.010379032919383647,0.27566588732435515,0.009730726801279843,0.40415022303076353,1,Medium Risk
2023-05-17,27035.470703125,27465.927734375,26600.14453125,27398.802734375,15140006925,50,0.039379456639289864,20,0.013394867282656264,32.227247854964645,0.012160081589383472,0.17661082856689106,-0.005738415341494774,0.08630280603062022,0,Low Risk
2023-05-18,27401.650390625,27466.52734375,26415.1015625,26832.208984375,15222938600,51,0.3238573133945465,10,-0.02067950762275983,29.560398945157132,0.011639907807508535,0.1498465253548187,0.013394867282656264,0.039379456639289864,0,Low Risk
2023-05-19,26826.75390625,27128.619140625,26700.2109375,26890.12890625,11258983301,48,-0.30080171893624696,17,0.0021585968530852817,19.264495887506328,0.011314317048782375,0.02081168369919632,-0.02067950762275983,0.3238573133945465,0,Low Risk
2023-05-20,26888.841796875,27155.158203125,26843.27734375,27129.5859375,7044911360,48,0.265477544731564,9,0.008905016115201336,27.309011938985293,0.011715567574103749,0.0961777130632877,0.0021585968530852817,-0.30080171893624696,0,Low Risk
2023-05-21,27118.423828125,27265.91796875,26706.921875,26753.826171875,8647416921,52,0.05737975835800169,10,-0.013850552916312875,27.83481018134438,0.012943453841058349,0.007351861384439422,0.008905016115201336,0.265477544731564,0,Low Risk
2023-05-22,26749.892578125,27045.734375,26549.734375,26851.27734375,11056770492,49,-0.06277203957239785,15,0.0036425134576618667,36.72107281390907,0.012301143768573204,0.08669508783905579,-0.013850552916312875,0.05737975835800169,0,Low Risk
2023-05-23,26855.9609375,27434.68359375,26816.1796875,27225.7265625,13697203143,50,0.3625310567709116,13,0.013945303754316907,43.83672452795783,0.01343211344283041,0.11904625851883832,0.0036425134576618667,-0.06277203957239785,0,Low Risk
2023-05-24,27224.603515625,27224.603515625,26106.576171875,26334.818359375,16299104428,50,0.04609022357247094,11,-0.03272302765106416,35.26529148206687,0.01717122073553488,0.11528308025699474,0.013945303754316907,0.3625310567709116,0,Low Risk
2023-05-25,26329.4609375,26591.51953125,25890.59375,26476.20703125,13851122697,51,0.04422666629155475,18,0.005368887301425707,43.25287609263384,0.01612785116867673,0.15094931554497895,-0.03272302765106416,0.04609022357247094,0,Low Risk
2023-05-26,26474.181640625,26916.669921875,26343.94921875,26719.291015625,12711619225,49,-0.2487490028142929,8,0.009181223884829448,48.910991053239776,0.016625398169151897,-0.052810704316755885,0.005368887301425707,0.04422666629155475,0,Low Risk
2023-05-27,26720.181640625,26888.8828125,26621.140625,26868.353515625,7892015141,48,0.6662318110466003,3,0.005578834405180588,51.03713734804924,0.016347328005995487,0.15390315817462058,0.009181223884829448,-0.2487490028142929,0,Low Risk
2023-05-28,26871.158203125,28193.44921875,26802.751953125,28085.646484375,14545229578,50,0.15329516785485403,7,0.0453058267244435,61.249454042973476,0.022781432348090398,0.190259325362387,0.005578834405180588,0.6662318110466003,1,Medium Risk
2023-05-29,28075.591796875,28432.0390625,27563.876953125,27745.884765625,15181308984,52,0.24631692469120026,12,-0.0120973437068298,55.307589616662625,0.023936896799007155,0.35528130119755136,0.0453058267244435,0.15329516785485403,1,Medium Risk
2023-05-30,27745.123046875,28044.759765625,27588.501953125,27702.349609375,13251081851,51,0.0627436675131321,16,-0.0015690671469931194,56.52797792379818,0.023680679771048672,0.1541185866863953,-0.0120973437068298,0.24631692469120026,1,Medium Risk
2023-05-31,27700.529296875,27831.677734375,26866.453125,27219.658203125,15656371534,51,-0.09612295528252923,12,-0.01742420455507676,48.28384431446951,0.020333751645964963,0.07097921230726756,-0.0015690671469931194,0.0627436675131321,0,Low Risk
2023-06-01,27218.412109375,27346.10546875,26671.720703125,26819.97265625,14678970415,52,0.07319584488868713,14,-0.014683709247646393,49.878906918947465,0.02162899186006533,0.013272185706429851,-0.01742420455507676,-0.09612295528252923,0,Low Risk
2023-06-02,26824.556640625,27303.861328125,26574.64453125,27249.58984375,14837415000,50,-0.15862236618995668,10,0.01601855426947596,53.313526542563956,0.022153184909449442,-0.06051649219459974,-0.014683709247646393,0.07319584488868713,0,Low Risk
2023-06-03,27252.32421875,27317.052734375,26958.00390625,27075.12890625,8385597470,53,0.9997056126594543,1,-0.0064023326039167605,49.491924585733216,0.022384032217513807,0.3047596971193948,0.01601855426947596,-0.15862236618995668,1,Medium Risk
2023-06-04,27075.123046875,27407.01953125,26968.224609375,27119.06640625,9360912318,52,0.6663120985031128,3,0.001622799291266075,53.63254960875932,0.01153151806548138,0.50246511499087,-0.0064023326039167605,0.9997056126594543,1,Medium Risk
